448.1865038358, -451.5681993161, 1207.0804197103, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
448.16971164969, -448.1846247555, 1207.1034144535, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
438.02265830367, -463.5843301704, 1066.7921632514, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
436.46574746166, -461.2259264563, 1066.8920115685, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
435.21226015179, -458.69370484, 1067.004210688, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
434.28293577451, -456.0259796281, 1067.1290838673, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
433.69038590585, -453.2642551383, 1067.2612400438, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
433.44269409943, -450.4502804227, 1067.3903992588, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
448.1865038358, -451.5681993161, 1207.0804197103, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
448.16971164969, -448.1846247555, 1207.1034144535, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
438.02265830367, -463.5843301704, 1066.7921632514, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
436.46574746166, -461.2259264563, 1066.8920115685, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
435.21226015179, -458.69370484, 1067.004210688, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
434.28293577451, -456.0259796281, 1067.1290838673, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
433.69038590585, -453.2642551383, 1067.2612400438, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
433.44269409943, -450.4502804227, 1067.3903992588, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
448.1865038358, -451.5681993161, 1207.0804197103, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
448.16971164969, -448.1846247555, 1207.1034144535, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
438.02265830367, -463.5843301704, 1066.7921632514, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
436.46574746166, -461.2259264563, 1066.8920115685, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
435.21226015179, -458.69370484, 1067.004210688, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
434.28293577451, -456.0259796281, 1067.1290838673, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
433.69038590585, -453.2642551383, 1067.2612400438, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
433.44269409943, -450.4502804227, 1067.3903992588, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
448.1865038358, -451.5681993161, 1207.0804197103, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
448.16971164969, -448.1846247555, 1207.1034144535, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
438.02265830367, -463.5843301704, 1066.7921632514, 0, 0., 1, 0., 2, 0., 3, 0., 4, 0., 5, 0.
